시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
E10,인천광역시교육청,계양구,교습소,3000022989,그림쟁이미술교습소,20140115,20140115,개원,        ,99991231,45,9,예능(대),예능(중),미술(주1회),미술,"미술(주1회):115000, 미술(주2회):125000, 미술(주3회):135000, 미술(주4회):155000",Y,N,인천광역시 계양구 봉오대로744번길 7,", 뉴서울아파트 상가동 302호 (작전동,뉴서울아파트)",407789,null,20240714
E10,인천광역시교육청,계양구,교습소,3000023066,김숙경의뿌리깊은영어교습소,20240109,20240109,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,영어 초등1,보습,"영어 초등1:150000, 영어 초등2:180000, 영어 초등3:220000, 영어 중등:250000, 영어 고등:300000",Y, ,인천광역시 계양구 계양문화로 141,"207호(용종동,용종마을 중앙아파트상가동)",21061,,20260308
E10,인천광역시교육청,계양구,교습소,3000026334,끼니영어교습소,20260116,20260116,개원,        ,        ,0,8,국제화,,,, ,Y, ,인천광역시 계양구 계산새로 110,은행마을삼보아파트 상가 203호(계산동),21070,,20260614
E10,인천광역시교육청,계양구,교습소,3000022994,나르영어교습소,20141120,20141120,개원,        ,99991231,42,6,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:117000, 초등영어:129000, 중등영어:148000, 중등영어:165000, 중등영어:214000, 고등영어:282000, 고등영어:304000",Y,N,인천광역시 계양구 양지로 133,", 영화빌딩 3층 301호 (귤현동)",407350,null,20240310
E10,인천광역시교육청,계양구,교습소,3000023032,뉴송실용음악교습소,20200903,20200903,개원,        ,99991231,8,8,예능(대),예능(중),,음악, ,Y,N,인천광역시 계양구 황어로115번길 10,", 304호 (오류동, 신동아아파트상가동)",21004,,20251116
E10,인천광역시교육청,계양구,교습소,3000023162,뉴턴수학교습소,20240430,20240430,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,인천광역시 계양구 동양로 123,"4층 401호 (동양동,금화프라자)",21012,,20240505
E10,인천광역시교육청,계양구,교습소,3000022963,다온음악교습소,20060803,20060803,개원,        ,99991231,16,4,예능(대),,초급피아노,,"초급피아노:140000, 중급피아노:150000, 고급피아노:170000, 입시반피아노:200000",Y,N,인천광역시 계양구 아나지로 332,", 101동 217-A호 (작전동, 계양 우림카이저팰리스)",21122,032-540-2789,20240310
E10,인천광역시교육청,계양구,교습소,3000023845,다움수학교습소,20250416,20250416,개원,        ,        ,0,8,입시.검정 및 보습,,,, ,Y, ,인천광역시 계양구 장제로756번길 5,603호 (계산동),21068,,20250420
E10,인천광역시교육청,계양구,교습소,3000023068,달리미술교습소,19980506,19980506,개원,        ,99991231,18,9,예능(대),예능(중),초등1,미술,"초등1:95000, 초등3:50000, 유치부:55000, 중등2:65000, 초등2:65000, 초등4:35000, 중등1:115000, 중등3:75000",Y,N,인천광역시 계양구 주부토로472번길 30-1,", 3층 (작전동)",407817,032-554-1465,20240811
E10,인천광역시교육청,계양구,교습소,3000023018,대원영어교습소,20180912,20180912,개원,        ,99991231,9,3,입시.검정 및 보습,보통교과,초등영어,보습, ,Y,N,인천광역시 계양구 아나지로 332,", 212호 (작전동, 계양 우림카이저팰리스1단지101동)",21122,032-2037-211,20240310
E10,인천광역시교육청,계양구,교습소,3000026212,더배움수학교습소,20251201,20251201,개원,        ,        ,0,2,입시.검정 및 보습,,,, ,Y, ,인천광역시 계양구 동양로 19,102호 (박촌동),21022,,20251130
E10,인천광역시교육청,계양구,교습소,3000023059,더탑영어교습소,20230518,20230518,개원,        ,99991231,12,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 계양구 아나지로 311,", 210호 (작전동, 동보아파트)",21119,null,20240310
E10,인천광역시교육청,계양구,교습소,3000023064,동그라미수학교습소,20231108,20231108,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,초등1,보습,"초등1:160000, 초등2:210000, 초등3:270000, 초등4:160000, 초등5:240000, 초등6:210000, 중등1:170000, 중등2:260000, 중등3:230000, 중등4:350000, 고등1:320000, 고등2:290000, 고등3:430000",Y, ,인천광역시 계양구 용종로 78,"112-1호(용종동, 초정마을하나아파트상가동)",21063,,20251207
E10,인천광역시교육청,계양구,교습소,3000022973,동양수학교습소,20090302,20090302,개원,        ,99991231,16,8,입시.검정 및 보습,보통교과,초등단과(수학),보습,"초등단과(수학):180000, 중등단과(수학):200000",Y,N,인천광역시 계양구 동양로 100-1,", 205호 (동양동, 한진해모로아파트 상가동)",21013,032-547-9898,20240310
E10,인천광역시교육청,계양구,교습소,3000023003,딩동피아노음악교습소,20161107,20161107,개원,        ,99991231,36,9,예능(대),예능(중),바이엘,음악,"바이엘:130000, 체르니100:140000, 체르니30:150000, 체르니40:160000, 바이올린:60000",Y,N,인천광역시 계양구 임학서로 12,", 1층 일부 (임학동)",21032,null,20240310
E10,인천광역시교육청,계양구,교습소,3000026412,라르아뜰리에미술교습소,20260213,20260213,개원,        ,        ,0,6,예능(대),,,, ,Y, ,인천광역시 계양구 계산새로 110,상가 208호(계산동),21070,,20260301
E10,인천광역시교육청,계양구,교습소,3000022965,라벨음악교습소,20061024,20061024,개원,        ,99991231,30,6,예능(대),예능(중),초급(바이엘),음악,"초급(바이엘):150000, 초~중급(체르니100):150000, 중급(체르니30):150000, 고급(체르니40):160000, 반주법, 작품반:160000, 중고등부:160000, 입시:500000, 성인:160000",Y,N,인천광역시 계양구 도두리로 62,", 205호 (작전동,도두리마을 동남,롯데아파트 상가동)",407714,032-553-5333,20241229
E10,인천광역시교육청,계양구,교습소,3000023010,라온수학교습소,20170607,20170607,개원,        ,99991231,12,6,입시.검정 및 보습,보통교과,"초등수학(주5회, 회당 60분)",보습,"초등수학(주5회, 회당 60분):180000, 중등수학(주3회, 회당 120분):230000",Y,N,인천광역시 계양구 계산새로 110,", 203-1호 (계산동, 은행마을 삼보아파트 상가동)",21070,032-231-7946,20250810
E10,인천광역시교육청,계양구,교습소,3000023038,루아음악교습소,20210604,20210604,개원,        ,99991231,22,7,예능(대),예능(중),,음악, ,Y,N,인천광역시 계양구 효서로 393,", 209-1호 (작전동, 까치마을태화.한진아파트상가동)",21125,null,20240310
E10,인천광역시교육청,계양구,교습소,3000022998,루이스영어교습소,20150522,20150522,개원,        ,99991231,18,9,입시.검정 및 보습,보통교과,영어(초),보습,"영어(초):170000, 초등단과(영어)A:200000, 영어(중):210000, 초등단과(영어)B:220000, 중등단과(영어):300000",Y,N,인천광역시 계양구 주부토로 457,", 204호 (작전동, 서보한마음아파트)",21087,null,20241103
E10,인천광역시교육청,계양구,교습소,3000023041,루체음악교습소,20211223,20211223,개원,        ,99991231,81,9,예능(대),예능(중),피아노E,음악,"피아노E:180000, 피아노콩쿨:200000, 피아노(성인)A:150000, 피아노(성인)B:200000, 플룻:100000, 칼림바(성인):100000, 우쿨렐레(성인):100000, 피아노A:140000, 피아노B:150000, 피아노C:160000, 피아노D:170000, 음악이론:70000, 피아노중등입시:300000, 피아노고등입시:450000, 칼림바:60000, 우쿨렐레:60000",Y,N,인천광역시 계양구 서운로 41,", 2층일부 (서운동, 필빌딩)",21073,null,20240609
E10,인천광역시교육청,계양구,교습소,3000023067,리딩로그영어교습소,20240117,20240117,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,인천광역시 계양구 장기로 32,2층 201호(장기동),21006,,20240310
E10,인천광역시교육청,계양구,교습소,3000023029,마스터수학교습소,20200604,20200604,개원,        ,99991231,15,5,입시.검정 및 보습,보통교과,초등단과(수학),보습,"초등단과(수학):180000, 중등단과(수학):230000, 고등단과(수학):280000",Y,N,인천광역시 계양구 계산새로33번길 2,", 2층 (계산동)",21058,032-5472-029,20240324
E10,인천광역시교육청,계양구,교습소,3000026352,마주봄에듀플라톤독서토론논술교습소,20260123,20260123,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,인천광역시 계양구 주부토로 378,2층(작전동),21117,,20260201
E10,인천광역시교육청,계양구,교습소,3000022992,말글논술교습소,20140919,20140919,개원,        ,99991231,25,5,입시.검정 및 보습,보통교과,중등 입시논술1,보습,"중등 입시논술1:160000, 중등 일반논술2:200000, 고등 입시논술1:240000, 고등 일반논술1:260000, 고등 입시논술2:280000, 고등 입시논술3:420000",Y,N,인천광역시 계양구 용종로 23,", 제상가동 제3층 제308호 (계산동, 은행마을 태산아파트)",407813,032-266-8363,20260201
E10,인천광역시교육청,계양구,교습소,3000023056,매쓰플레이창의융합수학교습소,20230228,20230228,개원,        ,99991231,99,9,입시.검정 및 보습,보통교과,수학1,보습,"수학1:85000, 수학2:125000, 수학3:165000, 수학4:180000, 수학5:185000, 수학6:205000, 수학7:225000, 수학8:245000, 수학9:295000, 수학10:330000",Y,N,인천광역시 계양구 양지로 148,", 302호 (귤현동)",21016,null,20260405
E10,인천광역시교육청,계양구,교습소,3000023025,매직매쓰창의수학교습소,20190919,20190919,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,초등수학1,보습,"초등수학1:100000, 초등수학6:250000, 초등수학2:110000, 초등수학7:290000, 초등수학3:125000, 중등수학8:240000, 초등수학4:145000, 중등수학9:280000, 초등수학5:170000, 중등수학10:350000",Y,N,인천광역시 계양구 장제로 1004,", 306호전체 (박촌동, 계양한양수자인)",21022,null,20250629
E10,인천광역시교육청,계양구,교습소,3000023013,멘사SG체스교습소,20171116,20171116,개원,        ,99991231,15,5,기타(대),기타(중),,기타(소),"체스:80000, 체스:150000, 체스:220000, 체스:267000, 체스:300000",Y,N,인천광역시 계양구 아나지로 311,", 상가동 209호 (작전동, 동보아파트상가동)",21119,null,20240310
E10,인천광역시교육청,계양구,교습소,3000023005,모모미술교습소,20170302,20170302,개원,        ,99991231,21,7,예능(대),예능(중),"유,초,중등1",미술,"유,초,중등1:40000, 유,초,중등2:90000, 유,초,중등3:130000",Y,N,인천광역시 계양구 봉오대로691번길 13,", 201호 일부 (작전동)",21091,null,20240526
E10,인천광역시교육청,계양구,교습소,3000026257,무한수학교습소,20251218,20251218,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,인천광역시 계양구 용종로 23,210호 일부 (계산동),21070,,20251221
E10,인천광역시교육청,계양구,교습소,3000023039,뮤엠영어초정마을점영어교습소,20211129,20211129,개원,        ,99991231,20,7,입시.검정 및 보습,보통교과,코스1(초등),보습,"코스1(초등):180000, 코스2(초등):190000, 코스3(초등):200000, 코스4(중등):250000",Y,N,인천광역시 계양구 용종로 78,", 1층 116호 (용종동, 초정마을하나아파트상가동)",21063,,20240310
E10,인천광역시교육청,계양구,교습소,3000023044,미니쌤영어교습소,20220415,20220415,개원,        ,99991231,24,6,입시.검정 및 보습,보통교과,초등영어1,보습,"초등영어1:250000, 중등영어1:300000, 중등영어2:250000, 초등영어2:200000",Y,N,인천광역시 계양구 도두리로 46,", 2층 9호 (작전동, 도두리마을 동보아파트 상가동)",21081,null,20240310
E10,인천광역시교육청,계양구,교습소,3000022967,민실용영어교습소,20070718,20070718,개원,        ,99991231,12,4,국제화,외국어,중등영어,실용외국어(유아/초·중·고),"중등영어:250000, 고등영어:280000, 중등예비영어(초6):250000",Y,N,인천광역시 계양구 장제로756번길 5,",  한별프라자 6층 (계산동)",407813,032-549-0121,20240526
E10,인천광역시교육청,계양구,교습소,3000022961,배경미술교습소,20050907,20050907,개원,        ,99991231,36,9,예능(대),예능(중),미술(유치부),미술,"미술(유치부):98000, 미술(초등)A:98000, 미술(초등)B:138000, 입시:250000",Y,N,인천광역시 계양구 장제로 876,", 학마을 서해아파트상가동 302호 (병방동,학마을 서해아파트)",407707,032-556-2326,20240310
E10,인천광역시교육청,계양구,교습소,3000028137,버클리뮤직클래스음악교습소,20260601,20260601,개원,        ,        ,0,9,예능(대),,,, ,Y, ,인천광역시 계양구 봉오대로651번길 9,"상가 2동 105호 (작전동,힐스테이트자이계양)",21046,,20260614
E10,인천광역시교육청,계양구,교습소,3000024158,본질을말하다본질수학교습소,20250916,20250916,개원,        ,        ,0,3,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:182000, 초등수학B:191000, 초등수학C:218000, 초등수학D:228000, 고등수학:328000, 중등수학:269000, 고등수학(심):291000, 중등수학(특):239000, 고등수학(보):218000, 중등수학(심):359000, 고등수학(특):437000",Y, ,인천광역시 계양구 안남로489번길 17,A-205호 (효성동),21105,,20260412
E10,인천광역시교육청,계양구,교습소,3000023023,삼성영어계산영어교습소,20190722,20190722,개원,        ,99991231,4,4,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:180000, 중등영어:180000",Y,N,인천광역시 계양구 계산새로 110,", 상가동 206호 (계산동, 은행마을삼보아파트)",21070,null,20250622
E10,인천광역시교육청,계양구,교습소,3000022980,삼성영어교습소,20120517,20120517,개원,        ,99991231,15,3,입시.검정 및 보습,보통교과,초등부Pre,보습,"초등부Pre:160000, 초등부Basic:170000, 초등부Inter:180000, 초등부Ad:190000, 초등부Prep:200000, 중등부:230000, 고등부:280000",Y,N,인천광역시 계양구 용종로 124,", 본상가동 204호 (병방동, 학마을 한진아파트)",21036,null,20260201
